"","skip_1","skip_2","skip_3","not_skipped","context_type","skipped","feature_similarity","norm_feature_similarity","factor_similarity","norm_factor_similarity"
"5447",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.971061140016219,0.778579335114927,0.996944615018428,0.988510326176441
"5448",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.970893567566885,0.670744951953069,0.992390257869834,0.947473916228822
"5449",FALSE,FALSE,TRUE,FALSE,"editorial_playlist",0,0.976108684807706,0.786109695877029,0.998115391236887,0.975935629507124
"5450",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.975355539691139,0.681511227616016,0.998750536963839,0.990511012652859
"5451",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.994079429525325,0.610750593558345,0.814087569240005,0.658888081483317
"5452",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.969046687647179,0.455827214213259,0.933197038177265,0.874439741526096
"5453",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.983860340247317,0.397629943538086,0.783732648450425,0.62869552551842
"5454",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.981087841299249,0.596211238984599,0.881880636034415,0.857655233831486
"5455",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.986125470430713,0.746691161234616,0.973404418440776,0.944622332854476
"5456",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.992286680788665,0.766415498875908,0.950602941679358,0.919132292543275
"5457",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.986363780006645,0.724889740823405,0.985627647554145,0.972055305062376
"5458",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.979607504793758,0.418824570207208,0.957871744070757,0.926470308475858
"5459",FALSE,TRUE,FALSE,FALSE,"editorial_playlist",1,0.945605569212,-0.614923209933741,0.704877934936018,0.620768368984554
"5460",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.830392644268144,-0.84360088159128,0.984091884977358,0.957133671541849
"5461",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.989944216318389,0.888338686395928,0.936973776368761,0.899126892645728
"5462",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.937261390644245,-0.155395960267966,0.884458703958633,0.824671353738401
"5463",FALSE,TRUE,FALSE,FALSE,"editorial_playlist",1,0.966473017553563,0.498115249744661,0.963380365642148,0.901208729140097
"5464",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.976811225772445,0.263774716931513,0.970325336644324,0.934585130402249
"5465",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.968962512444543,0.650707616249817,0.937421047823307,0.873968898618497
"5466",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.90781980776126,0.0330827214689062,0.872018365305841,0.716210765289854
"5467",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.909114208489909,-0.256191203436582,0.988680930594952,0.953275259091535
"5468",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.969257070760085,0.770567620121975,0.972889926013302,0.938774018564378
"5469",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.937406931257418,0.10738982246145,0.900798858787715,0.845605314148729
"5470",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.905284885337957,-0.901504675807149,0.964039504048205,0.901188439412759
"5471",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.924395986542784,0.206636547559596,0.819730829638894,0.671994237055755
"5472",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.923854391154104,0.0661921471082356,0.935215472015097,0.874179407760566
"5473",FALSE,FALSE,TRUE,FALSE,"editorial_playlist",0,0.977929433842228,0.0234029412506581,0.924086921278615,0.795368689574833
"5474",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.980373485385178,0.37778769035531,0.9876195159643,0.961903730878202
"5475",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.987185861915046,0.357611266643835,0.957830773386716,0.887680568855552
"5476",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.97975212234276,0.47783533115371,0.985141097908505,0.94485907772397
"5477",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.963488404856583,0.67601719039282,0.992201992973753,0.974071591083245
"5478",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.974156739294345,0.881920617425679,0.994489167275166,0.978389909338326
"5479",FALSE,TRUE,FALSE,FALSE,"editorial_playlist",1,0.965753408525256,-0.151874064711908,0.987506803449699,0.9492979165726
"5480",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.970705680376598,0.660131314654028,0.978455451243776,0.939130220204634
"5481",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.968311921406953,0.138701514171858,0.984270194012301,0.954561361952586
"5482",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.949204060809088,-0.369435816985286,0.969985677899008,0.904176982387629
"5483",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.973077450611301,0.667484361111305,0.995098645405117,0.976320919509215
"5484",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.994494915202956,0.817217978219229,0.996680281196314,0.987150745558451
"5485",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.985092761958484,0.154418945086767,0.990179205065251,0.962694393070438
"5486",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.942101772588468,-0.442479694172769,0.944721097415019,0.716505202568971
"5487",FALSE,FALSE,TRUE,FALSE,"editorial_playlist",0,0.969919960628918,0.230295343302654,0.871042750130281,0.680711399583261
"5488",FALSE,FALSE,TRUE,FALSE,"editorial_playlist",0,0.973573396982072,0.123747782192322,0.923178708504348,0.766823308752295
"5489",FALSE,TRUE,FALSE,FALSE,"editorial_playlist",1,0.983359601466133,0.356509703849636,0.959786960268406,0.863567359236876
"5490",FALSE,TRUE,FALSE,FALSE,"editorial_playlist",1,0.988822967628004,0.680721995678574,0.977208971245504,0.929824372894748
"5491",FALSE,TRUE,FALSE,FALSE,"editorial_playlist",1,0.983359601466133,0.356509703849636,0.959786960268406,0.863567359236876
"5492",FALSE,TRUE,FALSE,FALSE,"editorial_playlist",1,0.942018485715099,-0.860427160482776,0.498053317411007,0.0874675058320614
"5493",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.77227663138213,-0.514059399019976,0.982514697651208,0.98190966099834
"5494",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.979934796253108,0.173621796239576,0.977601054877959,0.965797675792573
"5495",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.968316038278642,0.17340973747178,0.967233089940946,0.94565179431647
"5496",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.955867410896635,-0.059994328940484,0.945939290067965,0.936430557327379
"5497",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.988371092926708,0.352550769498858,0.979805376193066,0.97144388436708
"5498",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.964866021393339,0.330053227159218,0.750395465428009,0.72951165566204
"5499",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.992795670818914,0.848603496010393,0.99036748188675,0.991501933825559
"5500",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.947130624879066,0.335723151808995,0.989015774532487,0.986260741312106
"5501",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.971634765111351,0.607957175569248,0.87165765276244,0.861556986146008
"5502",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.963961475474004,0.239008263531922,0.949996210838403,0.942989374545205
"5503",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.985879398554097,0.471496504043867,0.996559282508042,0.995515762688464
"5504",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.975428741872125,0.239816714621865,0.987359973618597,0.986334391467851
"5505",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.976103750775747,0.363023103043699,0.984927544553022,0.978414405889817
"5506",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.955086992779931,0.392381328018,0.974319448604358,0.970326857836811
"5507",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.961563078283359,0.537654167130854,0.975876606009012,0.968380833968993
"5508",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.948363508980741,0.396756932330833,0.991735765018956,0.991863084610343
"5509",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.989630261594922,0.896700759981015,0.933383451966528,0.744339420072808
"5510",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.945412273267019,0.615914462850683,0.891035562388697,0.69191776410398
"5511",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.998884145596756,0.794013741106878,0.965967919201257,0.877757715000202
"5512",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.994046038268588,0.931580683605983,0.978770099439702,0.92202175626112
"5513",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.98462200012554,0.878945659144359,0.975079927139614,0.896720393192781
"5514",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.973531794202955,0.61417737875333,0.992830337167212,0.978251720309235
"5515",FALSE,TRUE,FALSE,FALSE,"editorial_playlist",1,0.968927214944995,0.733606085902784,0.993238738731321,0.947618070151234
"5516",FALSE,FALSE,TRUE,FALSE,"editorial_playlist",0,0.967800375394628,0.384524419069886,0.992719034861624,0.957927358948792
"5517",FALSE,TRUE,FALSE,FALSE,"editorial_playlist",1,0.965558783794503,0.868023289963544,0.997897915151664,0.987040372600664
"5518",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.971230126853973,0.0593633819191028,0.998825370174595,0.996370468817764
"5519",FALSE,TRUE,FALSE,FALSE,"editorial_playlist",1,0.97934920924279,0.818445893204109,0.996527165410174,0.981569991491485
"5520",FALSE,FALSE,TRUE,FALSE,"editorial_playlist",0,0.994068909771867,0.852715441823862,0.927003792840488,0.63979829416512
"5521",FALSE,TRUE,FALSE,FALSE,"editorial_playlist",1,0.887559214769603,-0.0592589325904124,0.879042881636563,0.793816653639013
"5522",FALSE,FALSE,TRUE,FALSE,"editorial_playlist",0,0.971718639886838,0.802216696051829,0.865898526294019,0.522282795503179
"5523",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.942492882018701,0.0777130380367213,0.980809024819554,0.904775506446834
"5524",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.956361864037981,0.664193208210826,0.73843065155624,0.515998995528326
"5525",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.958538252098304,0.306727713379988,0.981711326385596,0.895205786571286
"5526",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.904202280959552,0.0965262344452621,0.961612265582752,0.841122250434284
"5527",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.954161195536651,0.57844564458189,0.835930204565225,0.615071708592592
"5528",FALSE,TRUE,FALSE,FALSE,"editorial_playlist",1,0.947666547754538,0.233419424566929,0.918798340442102,0.742420402124435
"5529",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.94571019187555,-0.0982414825345212,0.978879148503097,0.918084419447517
"5530",FALSE,FALSE,TRUE,FALSE,"editorial_playlist",0,1,1,1,1
"5531",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.916157228770537,-0.131017054471003,0.758371712798222,0.72434405254792
"5532",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.983506999049988,0.498898744952146,0.986706794892681,0.973329455016761
"5533",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.960122900187413,0.391192606565028,0.978136017021282,0.969743456970522
"5534",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.947823510183075,0.349369320416824,0.889354447572845,0.885870668552374
"5535",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.932133114672443,0.032671518537458,0.89374495707651,0.902411156012028
"5536",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.991843658147316,0.53399395508943,0.96486039713495,0.964206333789187
"5537",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.924346030864382,-0.398513707526123,0.668206251459856,0.630033149785774
"5538",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.994279976548559,0.85581908409583,0.861985839728884,0.832579372979572
"5539",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.98926737158704,0.683865049642786,0.944898676352181,0.935361010424218
"5540",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.974558622653692,0.580388788225265,0.894300463928256,0.882714006159924
"5541",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.988970369016371,0.835521552447408,0.946888618323299,0.93817075640855
"5542",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.993891930538836,0.918851759599893,0.968521310043449,0.962375916503686
"5543",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.913451189301386,-0.0895602911240188,0.949435216360737,0.765147903614126
"5544",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.952940893475004,0.529225223500389,0.990891684211694,0.982422202121795
"5545",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.913451189301386,-0.0895602911240188,0.949435216360737,0.765147903614126
"5546",FALSE,TRUE,FALSE,FALSE,"editorial_playlist",1,0.959970502300614,0.32251881185426,0.993520571719507,0.96093039433422
"5547",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.993622414144702,0.818609490907567,0.982582559961411,0.925315060140585
"5548",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.97938027405252,0.61073277030725,0.978898320303297,0.911139368062741
"5549",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.986404533560023,0.713673723017056,0.99396087148894,0.958498357629746
"5550",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.977064660263375,0.852729663823452,0.998096920929192,0.990289607669587
"5551",FALSE,FALSE,TRUE,FALSE,"editorial_playlist",0,0.995440822459297,0.921077793727193,0.996043827031811,0.982487444138226
"5552",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.978467417855174,0.334037866902628,0.98287541857584,0.945198951720146
"5553",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.959242392845275,0.537340563215149,0.977625983381716,0.931791167893987
"5554",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.95821200976558,0.661302967285334,0.965235560841999,0.872923933595768
"5555",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.996612677366289,0.984622007256322,0.989003206245223,0.969280761404072
"5556",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.95821200976558,0.661302967285334,0.965235560841999,0.872923933595768
"5557",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.996095415215815,0.957495914420627,0.998588130799812,0.994329462950676
"5558",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.965618220939418,-0.123969134085361,0.976148223413772,0.792170013287479
"5559",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.996095415215815,0.957495914420627,0.998588130799812,0.994329462950676
"5560",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.965618220939418,-0.123969134085361,0.976148223413772,0.792170013287479
"5561",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.996095415215815,0.957495914420627,0.998588130799812,0.994329462950676
"5562",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.965618220939418,-0.123969134085361,0.976148223413772,0.792170013287479
"5563",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.996095415215815,0.957495914420627,0.998588130799812,0.994329462950676
"5564",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.965618220939418,-0.123969134085361,0.976148223413772,0.792170013287479
"5565",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.986258223161349,0.729310535969613,0.987412779713624,0.957060881238435
"5566",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.965618220939418,-0.123969134085361,0.976148223413772,0.792170013287479
"5567",FALSE,FALSE,TRUE,FALSE,"editorial_playlist",0,0.996095415215815,0.957495914420627,0.998588130799812,0.994329462950676
"5568",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.963037528087157,-0.151430923974571,0.975809462930563,0.790691341645458
"5569",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.991411433481161,0.90796125262727,0.964339047618902,0.795634711742829
"5570",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.872370350249203,-0.510627873146295,0.994933753105379,0.951660606289413
"5571",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.90491798324927,-0.0353998715249539,0.969665576699079,0.754223873199541
"5572",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.989338604108021,0.923941919326732,0.979686102569627,0.905066141683389
"5573",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.78604821602526,-0.349565283146332,0.852791691466023,0.51466143475648
"5574",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.963543259352428,0.613640123943602,0.769598650390051,0.217203985390276
"5575",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.839834680461221,-0.859484019369378,0.976362547834081,0.922600630719918
"5576",FALSE,FALSE,TRUE,FALSE,"editorial_playlist",0,0.92214838031128,0.374626045322634,0.969034892929194,0.872951396552853
"5577",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.85642180354377,0.0768668104704779,0.915951110007282,0.765863609317248
"5578",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.971920044367671,0.638820227305177,0.564382973022927,0.190831116816106
"5579",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.904621264510812,-0.0550013163771534,0.903540599602807,0.710498546901451
"5580",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.935063815782443,-0.455811308001442,0.725863748777064,0.391315951862792
"5581",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.979286195017989,0.269635587218183,0.386287011491236,0.00303514642609154
"5582",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.980809652703846,0.341662883380424,0.995800506942203,0.984268525042157
"5583",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.901395778260255,-0.375047981055283,0.831934111347359,0.553895547935841
"5584",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.984302179253095,0.571632466269441,0.822081186085668,0.611146997970354
"5585",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.979454543939365,0.383812130089058,0.794553296986152,0.57036260238801
"5586",FALSE,FALSE,TRUE,FALSE,"editorial_playlist",0,0.995691145350237,0.716623906266126,0.940851657542836,0.873212751003998
"5587",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.973718256456697,0.0577572109848938,0.912355228936523,0.817933382131174
"5588",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.975014765893277,-0.132140825055665,0.883915386631718,0.748816911992651
"5589",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.968252745808878,0.460122744449498,0.894226664132205,0.609383641102565
"5590",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.849823972260755,0.0159654954027672,0.907833105387328,0.750291857823256
"5591",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.961606926997343,0.0352065454306836,0.946666338070923,0.839716160591305
"5592",FALSE,FALSE,TRUE,FALSE,"editorial_playlist",0,0.979564400802205,0.472505350926444,0.870099756466773,0.413981160533858
"5593",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.963321537756743,0.569198766213286,0.976163703706077,0.873760395995006
"5594",FALSE,TRUE,FALSE,FALSE,"editorial_playlist",1,0.96946236777728,0.691615725843357,0.940752763597138,0.700651408167603
"5595",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.962995064252268,-0.535560732802937,0.818855074532311,0.732482512173863
"5596",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.932720020531761,-0.412323588668244,0.892211150633672,0.81582804753967
"5597",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.980855916010866,0.215312277775092,0.765854315205867,0.644543042105344
"5598",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.939648333321857,-0.384909892382043,0.894151049688122,0.927233277784881
"5599",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.953967908650821,0.0847625514770128,0.998791079771428,0.996911971184148
"5600",FALSE,FALSE,TRUE,FALSE,"editorial_playlist",0,0.993741229389899,0.897067162837086,0.97489559386345,0.963769572845824
"5601",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.984867173163251,0.710506853678759,0.932896720026539,0.742854993269774
"5602",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.981255137367064,0.666080833050681,0.992471163615779,0.973199158969365
"5603",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.990862120384708,0.821921706700324,0.996107460855557,0.987060939926331
"5604",FALSE,FALSE,TRUE,FALSE,"editorial_playlist",0,0.97542145429624,0.717520419445702,0.942820269362378,0.926878893371401
"5605",FALSE,FALSE,TRUE,FALSE,"editorial_playlist",0,0.981355950941238,0.462180427193374,0.86953359481305,0.628022828379632
"5606",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.971449497685074,0.284963954493636,0.960739259383881,0.83353282766204
"5607",FALSE,FALSE,TRUE,FALSE,"editorial_playlist",0,0.983398033473797,0.480042726048649,0.879901738138317,0.692483671831819
"5608",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.96317021746001,0.183083762447987,0.300825274935859,0.0671890321083131
"5609",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.995511062790267,0.77767138907949,0.82514649585524,0.746945195335055
"5610",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.971910613828139,-0.0316158429713285,0.823614909668565,0.689084703376069
"5611",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.97191946141868,0.0510490218523252,0.977035224841646,0.92727012468362
"5612",FALSE,FALSE,TRUE,FALSE,"editorial_playlist",0,0.958306659143299,-0.221914695058119,0.869257854334786,0.785627099240547
"5613",FALSE,FALSE,TRUE,FALSE,"editorial_playlist",0,0.759217724199691,-0.334365762545945,0.463672302479129,-0.224484163085212
"5614",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.962752950526071,-0.460204471154053,0.396342783445523,0.037527506304106
"5615",FALSE,TRUE,FALSE,FALSE,"editorial_playlist",1,0.937541573314085,0.309064694067211,0.884641038972401,0.509846466299441
"5616",FALSE,FALSE,TRUE,FALSE,"editorial_playlist",0,0.967567367610623,0.199886277522872,0.94714416185867,0.875140136254449
"5617",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.98232748787852,0.778987694636638,0.984669928272672,0.957464197487637
"5618",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.991352325776714,0.941005723481724,0.987759370718533,0.96190855266277
"5619",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.962557615428378,0.564535799382505,0.97891832686668,0.890922029365979
"5620",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.950385309290564,0.36811618861654,0.911569608486448,0.609651573199477
"5621",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.925417479590858,-0.134744278172244,0.992405579812059,0.97332484792696
"5622",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.971260220055798,0.301295037839602,0.987905008976981,0.96911903521279
"5623",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.973074162505508,0.845192282240643,0.985402187989676,0.895867532801032
"5624",FALSE,FALSE,TRUE,FALSE,"editorial_playlist",0,0.991548912677486,0.873671199116767,0.996951005258648,0.990554303493657
"5625",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.98722310570385,0.746029071487319,0.994206449567357,0.98319622623555
"5626",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.957647861184142,0.74557297658395,0.996768923542713,0.992719277798142
"5627",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.995424136554506,0.958274822634879,0.869409921428122,0.603217217259049
"5628",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.947450774484229,0.718489347221039,0.990320935900627,0.976046775325411
"5629",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.9541091495779,0.47279163379111,0.989941572832197,0.969923972736554
"5630",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.991108326375448,0.951446838505537,0.972730604211361,0.921895063946098
"5631",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.976999266160477,0.59919074810728,0.993104862508971,0.980072535848379
"5632",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.983004395043543,0.859730854374778,0.994701624165203,0.974936321766693
"5633",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.921918498173238,-0.410388742107387,0.897560552900907,0.740771752438696
"5634",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.96795661966327,0.0822954975026645,0.934761465306585,0.843931374161063
"5635",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.977008309546858,0.0903240628845709,0.961418181512103,0.892047909041668
"5636",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.978973781559228,0.496011090252294,0.914005574637701,0.877128628376842
"5637",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.927085512071454,-0.323671281091118,0.981863142697153,0.900435078399211
"5638",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.990323493855089,0.739487691326937,0.995655195670531,0.973228047740883
"5639",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.941960315964656,-0.108207623297361,0.998993407185991,0.982775321546561
"5640",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.987682573518542,0.752250559006114,0.996820993487338,0.98176777461671
"5641",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.950852648534051,0.333299240526051,0.998104518996347,0.98631020880345
"5642",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.924395190067658,0.186782698236923,0.983792444885707,0.906359087499063
"5643",FALSE,FALSE,TRUE,FALSE,"editorial_playlist",0,0.950852648534051,0.333299240526051,0.998104518996347,0.98631020880345
"5644",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.934271758223557,0.404293402328023,0.986713977631011,0.925126545855054
"5645",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.952898523938981,0.559992507535465,0.832753550398836,0.384856810662726
"5646",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.92320586999098,0.309258226669188,0.97521552048169,0.878154668072155
"5647",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.949769442523904,0.129932010330893,0.98284997224426,0.914845992731537
"5648",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.964647853343799,0.71370641309008,0.975034684031633,0.841546337427909
"5649",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.978277362637742,0.142408723998774,0.984248238320069,0.85041317060919
"5650",FALSE,FALSE,TRUE,FALSE,"editorial_playlist",0,0.964647853343799,0.71370641309008,0.975034684031633,0.841546337427909
"5651",TRUE,FALSE,FALSE,FALSE,"editorial_playlist",1,0.977829717321213,0.132041100054256,0.987878970557731,0.895120349197673
"5652",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.928739354784351,0.582732701802518,0.378720232410158,0.220435905788392
"5653",FALSE,FALSE,FALSE,TRUE,"editorial_playlist",0,0.945496622091895,0.0805535739764785,0.86179264236896,0.922759466865953
